"datas";"ABEV3.SA";"ALLL3.SA";"BBAS3.SA";"BBDC3.SA";"BRAP4.SA";"BRFS3.SA";"BRKM5.SA";"BRML3.SA";"CCRO3.SA";"CESP6.SA";"CMIG4.SA";"CPFE3.SA";"CPLE6.SA";"CRUZ3.SA";"CSAN3.SA";"CSNA3.SA";"CYRE3.SA";"ELET3.SA";"ELPL4.SA";"EMBR3.SA";"ENBR3.SA";"EVEN3.SA";"GFSA3.SA";"GGBR4.SA";"GOAU4.SA";"GOLL4.SA";"HGTX3.SA";"ITSA4.SA";"ITUB4.SA";"JBSS3.SA";"LAME4.SA";"LIGT3.SA";"LREN3.SA";"NATU3.SA";"OIBR4.SA";"PDGR3.SA";"PETR3.SA";"PETR4.SA";"POMO4.SA";"RENT3.SA";"RSID3.SA";"SBSP3.SA";"SUZB5.SA";"TBLE3.SA";"TIMP3.SA";"USIM5.SA";"VALE3.SA";"VALE5.SA";"VIVT4.SA"
"2010-03-18";3.14;5.65;23.87;20.38;38.02;21.71;11.48;10;6.43;20.8;12.46;13.49;35.35;7.22;21.43;24.85;19.81;20.71;24.4;9.8;6.92;5.57;11.34;26.03;32.64;21.94;31.04;8.38;26.89;8.04;8.1;17.02;36.23;29.22;9.65;15.42;38.37;33.33;3.15;18.05;13.22;7.14;23.06;16.76;4.69;27.11;47.55;41.99;27.12
"2010-03-19";3.23;5.36;23.6;20.08;37.02;21.66;11.23;9.92;6.38;20.42;12.32;13.43;34.97;7.15;21.49;24.59;19.52;20.63;24.58;10.23;6.92;5.57;11.1;25.49;32.05;21.27;30.95;8.3;26.78;7.62;7.89;17.17;36.19;29.36;9.63;15.39;37.59;32.62;3.09;17.99;13.15;7.15;23.06;16.65;4.51;26.78;47.04;41.51;26.68
"2010-03-22";3.24;5.65;23.7;20.11;37.95;21.77;11.35;10.03;6.42;20.56;12.34;13.73;35.12;8.04;21.52;24.59;19.52;20.21;24.3;10.17;6.94;5.84;11.01;25.17;31.71;21.51;30.6;8.42;27.18;7.96;7.75;17.17;36.19;29.51;9.57;15.53;37.59;32.63;3.04;17.82;13.18;7.08;22.38;16.6;4.53;26.49;47.67;41.97;26.57
"2010-03-23";3.22;5.56;23.6;19.81;38.85;21.89;11.31;10.09;6.49;20.6;12.51;13.62;35.06;8.14;21.06;25.65;19.2;20.13;24.37;10.28;6.87;5.74;10.89;25.24;31.75;21.36;30.92;8.36;26.96;7.84;7.79;16.98;36.81;29.52;9.5;15.51;36.98;32.25;3.07;17.81;12.74;7.03;22.91;16.48;4.5;27.04;49.36;43.06;26.6
"2010-03-24";3.2;5.56;23.6;19.63;38.4;21.69;11.16;9.82;6.52;19.84;12.56;13.36;34.57;8.07;20.45;25.89;19.11;19.77;23.42;10.12;6.87;5.69;11.06;24.9;31.11;21.31;31.14;8.17;26.39;7.87;7.58;16.83;36.23;29.35;9.32;15.07;37.35;32.5;3.08;17.61;12.36;6.97;22.72;16.32;4.45;27.31;49.27;43.01;26.07
"2010-03-25";3.24;5.56;23.52;19.9;37.98;21.6;11.13;9.71;6.42;19.08;12.42;13.29;34.13;8.14;20.14;25.48;18.94;19.56;24.1;9.97;6.93;5.56;11.07;24.64;30.83;21.22;31.28;8.22;26.7;7.68;7.67;16.6;36.55;29.49;8.81;15.36;36.57;31.7;3.15;17.79;12.43;6.95;22.16;16.52;4.43;27.31;48.92;42.72;25.82
"2010-03-26";3.23;4.99;23.64;20.04;37.95;21.76;11.14;9.64;6.41;19.42;12.54;13.38;34.5;8.17;20.56;25.88;18.8;20.13;24.31;10.04;6.96;5.44;11.03;25.43;31.61;21.22;30.78;8.35;27.18;7.33;7.62;16.84;35.56;29.99;8.63;15.39;36.38;31.07;3.22;17.59;11.98;6.88;23.25;16.51;4.43;27.45;49.36;43.06;26.13
"2010-03-29";3.2;5.41;23.8;20.2;39.15;22.51;11.21;9.75;6.49;19.75;12.55;13.51;34.55;8.21;20.74;26.77;18.58;20.48;24.39;10.1;6.92;5.4;10.72;26.62;32.9;21.46;30.65;8.5;27.59;7.64;7.95;16.97;35.83;30.15;8.92;14.67;36.57;31.43;3.26;17.45;11.88;7.16;22.99;16.41;4.49;29.02;50.47;43.87;26.41
"2010-03-30";3.23;4.98;23.76;20.27;39.63;23.3;11.16;9.62;6.42;20.27;12.58;13.55;34.27;8.16;20.38;26.57;18.45;20.24;24.04;10.05;6.82;5.41;10.46;26.93;33.51;21.53;30.73;8.62;27.87;7.52;7.83;16.64;35.84;30;8.69;14.05;36.43;31.34;3.2;17.31;11.52;7.14;22.96;16.44;4.48;29.14;50.82;43.95;26.3
"2010-03-31";3.14;5.51;23.88;20.61;39.25;23.45;11.21;9.52;6.35;21.12;12.36;13.16;33.95;8.2;19.85;26.54;18.77;20.1;23.97;9.97;6.81;5.41;10.66;26.98;34.29;22.1;31.32;8.7;28.19;7.77;7.89;16.28;36.46;30.14;8.65;13.94;36.8;31.87;3.22;17.36;11.5;7.22;23.35;16.31;4.49;29.44;50.56;43.95;26.28
"2010-04-01";3.14;5.07;23.84;20.85;39.9;23.16;11.22;9.71;6.34;20.58;12.35;13.56;34.22;8.31;19.78;27.27;19.44;20.38;24.25;9.86;6.87;5.54;10.83;27.93;34.88;22.59;31.28;8.82;28.34;7.95;7.79;16.32;35.72;29.54;8.69;14.55;37.21;32.19;3.26;17.22;12.04;7.55;22.96;16.38;4.45;30.4;51.07;44.3;26.47
"2010-04-05";3.2;4.98;24;20.84;39.83;22.91;11.21;9.75;6.31;20.71;12.56;13.79;34.63;8.45;19.51;27.21;19.44;20.06;24.01;9.85;6.86;5.64;10.96;28.4;35.57;22.73;30.87;8.84;28.52;7.92;7.88;16.38;36.23;30.09;8.75;14.33;37.45;32.42;3.26;17.54;12.19;7.6;23.65;16.36;4.45;30.48;50.93;44.16;26.6
"2010-04-06";3.18;5.13;24.03;20.54;39.83;23.11;11.22;9.73;6.21;20.63;12.4;13.79;34.57;8.47;19.96;26.66;19.13;19.92;24.25;9.71;6.87;5.6;10.76;28.99;36.47;22;31.1;8.74;28.16;7.68;7.94;16.43;36.68;30.31;8.62;14.03;37.62;32.49;3.29;17.36;12.08;7.54;23.54;16.56;4.41;29.46;50.86;44.32;26.46
"2010-04-07";3.21;5.26;23.99;20.57;39.74;23.4;11.21;9.66;6.32;20.54;12.37;13.79;34.32;8.47;19.92;26.13;18.79;19.87;24.04;9.99;6.8;5.5;10.75;28.84;36.28;22.72;31.14;8.62;27.9;7.7;8.04;16.12;37.45;30.71;8.59;13.61;37.44;32.24;3.27;17.3;11.72;7.65;23.63;16.69;4.39;28.97;51.37;44.52;26.78
"2010-04-08";3.19;5.01;24.49;21.05;40.61;23.65;11.21;9.51;6.27;21.37;12.33;13.86;34.31;8.6;20.33;26.63;19.47;19.86;23.97;9.99;6.77;5.45;11.05;29.14;37.01;23.59;31.14;8.99;28.9;8.06;7.96;16.35;36.85;30.16;8.71;14.42;37.5;32.24;3.3;17.29;12.25;7.91;23.15;16.72;4.38;29.55;52.37;45.19;26.72
"2010-04-09";3.22;5.26;24.8;21.16;40.27;23.49;11.13;9.4;6.34;20.44;12.27;13.56;33.6;8.47;19.83;26.7;18.96;19.71;23.69;9.9;6.81;5.5;10.58;29.46;36.6;23.59;31.63;9.02;28.99;8.27;7.85;16.03;36.5;29.64;8.66;14.03;36.8;31.72;3.29;17.05;12.02;7.75;22.27;16.73;4.44;29.58;52.45;45.27;26.19
"2010-04-12";3.24;4.99;24.88;20.83;39.89;23.4;10.94;9.39;6.27;20.54;12.15;13.34;33.2;8.47;20.6;26.4;18.83;19.41;23.79;9.8;7.66;5.38;10.57;28.89;35.85;23.59;31.88;8.93;28.59;8.27;7.87;16.03;36.99;29.56;8.59;14.03;35.72;30.97;3.28;17.08;11.88;7.59;21.95;16.65;4.43;29.26;52.09;45.01;25.69
"2010-04-13";3.27;4.93;24.68;20.68;40.32;23.25;10.78;9.68;6.31;20.8;12.38;13.42;33.75;8.5;21.16;26.65;19.16;19.34;23.56;9.96;7.48;5.22;10.67;28.89;35.72;22.88;32.62;8.9;28.5;8.36;7.82;16.02;38.1;29.77;8.7;14.32;35.56;30.79;3.23;17.42;11.95;7.75;22.49;16.92;4.32;29.88;52.5;45.19;25.4
"2010-04-14";3.3;4.87;24.44;20.75;40.23;23.13;10.77;9.98;6.31;21.01;12.46;13.38;34.34;8.53;21.75;26.56;19.15;19.47;23.76;10.11;7.49;5.27;10.63;29.03;36.24;23.06;33.74;8.99;28.66;8.37;7.77;16.23;37.98;29.38;8.96;14.62;35.82;30.84;3.29;18.33;11.85;7.92;23.25;17.01;4.33;29.72;52.94;45.53;25.62
"2010-04-15";3.36;4.41;24.72;20.63;40.19;23.12;11;9.93;6.3;20.7;12.55;13.26;33.29;8.41;21.15;26.11;18.86;19.18;23.57;9.98;7.53;5.3;10.5;28.41;35.61;23.57;34.23;8.93;28.62;8.33;7.71;16.04;37.5;29.89;9.22;14.33;35.19;30.25;3.31;18.19;11.89;7.82;23.92;17.04;4.33;29.04;52.82;45.73;25.26
"2010-04-16";3.32;4.87;24.4;19.94;39.5;23.11;10.83;9.89;6.26;20.62;12.47;13.21;32.82;8.28;20.7;25.52;18.4;19.39;23.73;9.81;7.5;5.27;10.22;27.95;34.78;23;33.61;8.69;27.72;8.23;7.54;15.94;36.81;29.3;9.03;13.99;34.36;29.67;3.28;17.81;11.54;7.77;23.92;16.87;4.23;29.04;52.09;45.17;25.03
"2010-04-19";3.29;4.87;24.12;19.98;38.76;23.37;10.66;9.91;6.35;20.54;12.4;13.31;32.73;8.35;21.06;24.97;18.4;19.35;23.73;9.71;7.54;5.13;10.17;27.33;33.75;22.49;33.56;8.63;27.41;8.3;7.45;16.03;36.37;29.29;8.94;14.25;34.94;30.21;3.22;17.67;11.57;7.81;23.68;17.17;4.13;28.31;51.17;44.86;25
"2010-04-20";3.29;4.01;23.95;20.16;37.95;23.1;10.66;9.84;6.38;20.62;12.51;13.07;32.5;8.49;21.06;24.88;18.7;19.47;23.64;9.75;7.53;5.08;10.4;27.16;33.58;22.58;33.15;8.7;27.65;8.46;7.58;15.84;36.94;29.62;8.88;14.72;35.73;30.89;3.25;17.17;11.8;7.79;23.38;17.34;4.17;28.2;50.46;44.13;25.92
"2010-04-22";3.34;4.87;23.73;20.19;37.94;23.01;10.96;10.07;6.42;20.36;12.72;13.13;32.96;8.66;21.11;25.07;19.2;19.57;23.37;9.81;7.57;5.11;10.5;27.71;33.94;22.85;32.84;8.63;27.4;8.14;7.74;15.97;37.73;30.35;8.72;14.96;35.31;30.49;3.26;17.68;11.97;7.69;22.96;18.12;4.13;28.32;50.64;44.38;25.47
"2010-04-23";3.4;5.24;23.88;20.07;37.86;23.01;10.83;10.05;6.46;20.53;13.02;13.17;33.29;8.83;21.17;25.29;18.86;19.76;23.55;9.71;7.76;5.11;10.5;28.43;34.67;22.85;33.61;8.64;27.43;8.3;7.69;15.89;37.34;31;8.75;14.73;35.61;30.74;3.29;17.63;11.91;7.67;22.96;18.27;4.11;28.24;50.19;44;25.17
"2010-04-26";3.46;4.97;23.85;19.8;37.51;22.86;10.96;9.93;6.45;20.97;12.98;13.14;33.38;8.87;20.95;25.15;18.94;19.37;23.79;9.66;7.73;5.05;10.43;28.29;34.2;22.6;34.78;8.49;27.08;8.22;7.65;15.97;36.89;29.89;8.58;14.5;34.89;30.11;3.29;17.92;11.81;7.7;22.75;17.95;4.05;28.15;49.99;43.76;24.88
"2010-04-27";3.31;3.91;23.08;19.53;35.79;22.18;10.62;9.71;6.27;20.72;12.93;13.1;33.06;8.77;20.1;24.25;18.45;19.04;23.24;9.5;7.74;5.03;10.32;26.8;32.6;21.31;34.51;8.22;26.18;7.95;7.34;15.56;35.52;29.51;8.37;14.06;33.79;29.02;3.26;17.14;11.52;7.65;21.86;17.83;3.99;27.16;47.44;41.6;24.49
"2010-04-28";3.25;4.78;23.55;19.84;35.68;21.67;10.54;9.75;6.28;21.02;13.19;13.16;32.8;8.7;19.69;23.96;18.4;19.04;23.59;9.63;7.62;5.01;10.24;26.65;31.9;22.12;34.33;8.47;26.84;7.88;7.45;15.84;36.96;30.08;8.27;13.94;33.86;29.28;3.24;17.21;11.47;7.59;21.71;17.95;3.97;27.36;47.12;41.35;24.7
"2010-04-29";3.32;5.01;24;20.13;36.36;21.95;10.6;9.84;6.47;22.09;13.2;13.16;33.27;8.66;19.78;24.42;18.28;19.1;23.59;9.85;7.69;5.05;10.35;26.99;32.46;22.46;34.24;8.62;27.33;7.97;7.59;15.84;37.8;30.9;8.35;14.55;34.5;29.85;3.32;17.26;11.68;7.58;21.61;18.2;4.06;28.05;48.41;42.74;24.43
"2010-04-30";3.34;4.78;23.99;20.35;35.78;22.23;10.77;10.04;6.63;21.73;12.69;13.25;33.08;8.86;20.24;24.01;18.71;18.95;23.61;9.73;7.94;5.1;10.38;26.56;32;22.9;35.15;8.57;27.25;7.98;7.7;15.89;39.17;30.81;8.47;15.23;34.37;29.65;3.37;18;11.93;7.55;21.3;18.07;4.2;27.12;47.26;41.56;24.81
"2010-05-03";3.25;4.78;23.64;20.08;35.24;22.2;11.01;10.4;6.7;21.65;13.11;13.4;33.64;8.77;20.33;23.5;19.51;19.15;21.76;9.83;7.96;5.24;10.89;26.14;31.33;22.95;35.78;8.57;27.34;8;7.52;16.16;40.46;31.06;8.31;15.46;33.34;28.48;3.39;18.26;12.37;7.98;17.3;17.8;4.25;26.72;46.01;40.5;24.5
"2010-05-04";3.32;4.39;22.44;19.55;33.3;21.57;11.1;10.22;6.55;21.24;12.68;13.06;32.83;8.71;19.32;22.44;19.14;18.05;21.79;9.68;7.9;5.06;10.6;25.06;30.03;22.58;35.24;8.33;26.61;7.84;7.78;15.71;39.17;30.66;8.1;15.66;31.82;27.52;3.37;17.8;12.26;7.71;16.38;17.87;4.12;25.91;43.93;38.54;24.14
"2010-05-05";3.34;3.9;22.58;19.64;33.64;21.12;10.95;10.37;6.52;21.02;12.73;12.97;32.87;8.68;18.96;22.43;19.15;17.61;21.45;9.51;8.14;4.95;10.45;25.31;30.33;22.95;34.54;8.24;26.53;7.83;7.89;15.51;38.69;30.47;8.06;15.27;31.72;27.31;3.28;17.83;12.54;7.65;16.25;18.02;4.1;25.62;45.02;39.48;24.16
"2010-05-06";3.35;3.9;22.24;19.76;33.36;20.82;10.79;10.29;6.35;20.12;12.34;13.03;32.61;8.76;18.68;22.17;18.28;17.19;21.25;9.39;7.96;4.7;9.95;25.06;30.18;21.71;32.53;8.16;26.21;7.6;7.7;15.22;36.62;30.56;7.93;14.55;31.63;26.88;3.2;17.85;11.5;7.59;15.72;17.58;4.07;24.87;44.38;38.56;24.23
"2010-05-07";3.39;4.88;22.09;19.55;32.96;20.9;10.43;10.1;6.34;20.29;12.35;13.47;33.17;8.78;17.88;21.88;18.22;17.57;21.15;9.49;7.9;4.7;9.64;24.36;29.67;21;31.89;8.19;26.14;7.04;7.45;15.05;36.25;30.89;8.09;13.91;31.31;26.89;3.06;16.92;11.48;7.32;15.37;17.44;4.02;24.32;44.23;38.54;24.81
"2010-05-10";3.4;4.88;22.8;20.11;34.14;21.81;10.5;10.47;6.43;21;12.78;13.75;34.15;8.73;18.92;22.9;19.59;18.13;21.58;9.51;8.07;5.04;10.25;25.15;30.39;22.07;34.78;8.47;27.26;7.1;7.7;15.45;38.91;30.94;8.1;14.98;31.85;27.26;3.24;17.94;12.62;7.39;16.53;17.56;4.24;25.71;46.11;40.32;25.17
"2010-05-11";3.41;4.88;22.32;19.85;33.8;21.59;10.38;10.52;6.34;20.82;12.7;13.58;33.55;8.66;18.77;22.59;19.25;18.04;21.04;9.45;7.93;5.22;10.22;24.58;29.91;21.66;35.99;8.44;26.88;7.09;7.52;15.16;38.07;30.97;8.16;14.89;31.18;26.78;3.31;17.63;12.44;7.47;15.86;17.63;4.46;25.47;45.66;39.66;25.65
"2010-05-12";3.43;3.9;22.28;19.96;33.84;21.49;10.29;10.83;6.41;21.46;12.83;13.73;33.5;8.79;19.12;22.58;19.14;18.21;21.37;9.62;7.88;5.34;10.6;25;30.55;22.29;36.41;8.47;26.83;7.33;7.55;15.32;38.35;30.89;8.26;15.27;31.49;27.03;3.3;17.79;13.05;7.63;16.68;17.81;4.5;25.62;45.5;39.66;25.8
"2010-05-13";3.41;4.88;22;19.78;33.03;22.47;10.2;10.57;6.46;21.04;12.53;13.58;32.71;8.78;18.83;22.24;18.6;18.24;21.59;9.51;7.85;5.2;9.95;24.74;30.31;22.31;36.08;8.29;26.43;7.42;7.7;15.1;39.16;31.57;8.3;14.74;31.53;27.12;3.31;17.99;12.21;7.76;17.01;17.79;4.58;24.79;44.84;39.03;25.91
"2010-05-14";3.39;3.95;21.32;19.46;31.76;22.32;9.76;10.41;6.29;20.28;12.35;13.49;31.86;8.77;18.31;21.59;17.41;17.82;20.74;9.54;7.8;5.12;9.37;24.08;29.75;22.38;35.24;8.17;26;7.14;7.34;15.05;37.15;31.73;8.24;13.83;31.65;27.2;3.3;17.67;12.01;7.62;16.2;17.59;4.45;24.24;43.52;37.86;26.02
"2010-05-17";3.43;4.88;21.76;19.46;31.31;22.37;8.98;10.55;5.97;20.19;12.62;13.7;32.56;8.9;18.31;20.81;17.16;17.89;20.63;9.51;7.82;5.07;8.97;23.43;29.56;22.08;35.05;8.27;25.96;7.06;7.27;14.74;38.3;32.75;8.34;13.36;31.28;26.98;3.3;17.57;11.51;7.69;15.25;17.6;4.47;23.28;42.84;37.16;25.97
